rid,UserLanguage,platform,duration,latitude,longitude,age,gender,firstlang,country,emotion,valence,arousal,temp_cat,response
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Blue, Uninspired",6,4,temp40,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Happy, Satisfied",6,4,temp10,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Secure, At ease",6,4,temp40,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Relaxed, Calm",6,4,temp10,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Unhappy, Dissatisfied",6,4,temp10,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Tense, Bothered",6,4,temp40,4
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Relaxed, Calm",6,4,temp30,4
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Blue, Uninspired",6,4,temp30,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Unhappy, Dissatisfied",6,4,temp30,3
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Energetic, Excited",6,4,temp30,4
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Happy, Satisfied",6,4,temp20,5
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Jittery, Nervous",6,4,temp40,5
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Enthusiastic, Inspired",6,4,temp40,4
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Blue, Uninspired",6,4,temp10,4
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Enthusiastic, Inspired",6,4,temp20,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Energetic, Excited",6,4,temp10,3
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Relaxed, Calm",6,4,temp0,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Secure, At ease",6,4,temp10,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Active, Alert",6,4,temp0,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Unhappy, Dissatisfied",6,4,temp20,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Dull, Bored",6,4,temp40,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Secure, At ease",6,4,temp0,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Passive, Quiet",6,4,temp40,1
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Active, Alert",6,4,temp10,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Dull, Bored",6,4,temp10,4
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Jittery, Nervous",6,4,temp10,2
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Active, Alert",6,4,temp20,3
R_66,English,prolific,401,42.41879272,-71.15570068,33,Female,English,United States,"Jittery, Nervous",6,4,temp20,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Tense, Bothered",7,7,temp30,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Active, Alert",7,7,temp30,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Passive, Quiet",7,7,temp30,4
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Tense, Bothered",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Unhappy, Dissatisfied",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Blue, Uninspired",7,7,temp10,4
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Dull, Bored",7,7,temp40,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Jittery, Nervous",7,7,temp20,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Tense, Bothered",7,7,temp40,4
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Jittery, Nervous",7,7,temp10,4
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Dull, Bored",7,7,temp10,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Passive, Quiet",7,7,temp40,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Relaxed, Calm",7,7,temp40,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Happy, Satisfied",7,7,temp40,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Unhappy, Dissatisfied",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Enthusiastic, Inspired",7,7,temp30,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Energetic, Excited",7,7,temp30,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Dull, Bored",7,7,temp20,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Passive, Quiet",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Active, Alert",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Unhappy, Dissatisfied",7,7,temp20,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Energetic, Excited",7,7,temp40,4
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Jittery, Nervous",7,7,temp40,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Happy, Satisfied",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Active, Alert",7,7,temp20,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Blue, Uninspired",7,7,temp30,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Enthusiastic, Inspired",7,7,temp40,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Blue, Uninspired",7,7,temp20,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Tense, Bothered",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Relaxed, Calm",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Enthusiastic, Inspired",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Jittery, Nervous",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Relaxed, Calm",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Passive, Quiet",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Tense, Bothered",7,7,temp20,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Dull, Bored",7,7,temp30,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Active, Alert",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Passive, Quiet",7,7,temp20,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Unhappy, Dissatisfied",7,7,temp30,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Happy, Satisfied",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Jittery, Nervous",7,7,temp30,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Secure, At ease",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Enthusiastic, Inspired",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Unhappy, Dissatisfied",7,7,temp40,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Secure, At ease",7,7,temp20,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Energetic, Excited",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Happy, Satisfied",7,7,temp30,4
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Relaxed, Calm",7,7,temp30,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Energetic, Excited",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Secure, At ease",7,7,temp40,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Secure, At ease",7,7,temp10,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Blue, Uninspired",7,7,temp40,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Happy, Satisfied",7,7,temp20,3
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Blue, Uninspired",7,7,temp0,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Dull, Bored",7,7,temp0,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Relaxed, Calm",7,7,temp20,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Secure, At ease",7,7,temp30,4
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Enthusiastic, Inspired",7,7,temp20,1
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Energetic, Excited",7,7,temp20,2
R_67,English,prolific,477,51.44529724,-0.32850647,34,Female,English,United Kingdom,"Active, Alert",7,7,temp40,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Jittery, Nervous",7,5,temp40,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Dull, Bored",7,5,temp20,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Tense, Bothered",7,5,temp20,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Relaxed, Calm",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Blue, Uninspired",7,5,temp20,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Tense, Bothered",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Passive, Quiet",7,5,temp20,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Blue, Uninspired",7,5,temp40,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Active, Alert",7,5,temp0,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Passive, Quiet",7,5,temp0,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Enthusiastic, Inspired",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Enthusiastic, Inspired",7,5,temp30,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Jittery, Nervous",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Secure, At ease",7,5,temp0,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Tense, Bothered",7,5,temp30,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Energetic, Excited",7,5,temp40,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Passive, Quiet",7,5,temp40,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Relaxed, Calm",7,5,temp30,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Active, Alert",7,5,temp40,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Energetic, Excited",7,5,temp10,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Passive, Quiet",7,5,temp10,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Happy, Satisfied",7,5,temp20,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Unhappy, Dissatisfied",7,5,temp30,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Active, Alert",7,5,temp20,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Blue, Uninspired",7,5,temp0,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Relaxed, Calm",7,5,temp20,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Unhappy, Dissatisfied",7,5,temp40,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Secure, At ease",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Passive, Quiet",7,5,temp30,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Energetic, Excited",7,5,temp0,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Unhappy, Dissatisfied",7,5,temp20,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Secure, At ease",7,5,temp40,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Enthusiastic, Inspired",7,5,temp20,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Relaxed, Calm",7,5,temp40,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Tense, Bothered",7,5,temp0,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Dull, Bored",7,5,temp30,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Secure, At ease",7,5,temp20,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Dull, Bored",7,5,temp40,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Tense, Bothered",7,5,temp40,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Energetic, Excited",7,5,temp20,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Happy, Satisfied",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Secure, At ease",7,5,temp30,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Happy, Satisfied",7,5,temp0,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Jittery, Nervous",7,5,temp20,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Energetic, Excited",7,5,temp30,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Jittery, Nervous",7,5,temp30,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Relaxed, Calm",7,5,temp0,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Blue, Uninspired",7,5,temp30,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Active, Alert",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Dull, Bored",7,5,temp0,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Unhappy, Dissatisfied",7,5,temp10,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Enthusiastic, Inspired",7,5,temp40,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Happy, Satisfied",7,5,temp40,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Blue, Uninspired",7,5,temp10,3
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Dull, Bored",7,5,temp10,2
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Happy, Satisfied",7,5,temp30,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Enthusiastic, Inspired",7,5,temp0,1
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Unhappy, Dissatisfied",7,5,temp0,5
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Active, Alert",7,5,temp30,4
R_68,Spanish,social,353,59.84680176,10.77470398,29,Female,Spanish,Norway,"Jittery, Nervous",7,5,temp0,1
R_69,Japanese,prolific,685,-43.53329468,172.6333008,28,Female,Japanese,New Zealand,"Tense, Bothered",6,2,temp40,1
R_69,Japanese,prolific,685,-43.53329468,172.6333008,28,Female,Japanese,New Zealand,"Blue, Uninspired",6,2,temp20,3
R_69,Japanese,prolific,685,-43.53329468,172.6333008,28,Female,Japanese,New Zealand,"Dull, Bored",6,2,temp0,1
R_69,Japanese,prolific,685,-43.53329468,172.6333008,28,Female,Japanese,New Zealand,"Energetic, Excited",6,2,temp10,1
